fecha,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha
"2019-12-04 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12","2.5","10.6","2019-12-04 19:43:00","13.3","2019-12-04 14:45:00","32","3.1","15.3","2019-12-04 02:02:00"
"2019-12-05 00:00:00","CARTAGENA","MURCIA","17","12.9","0","8.8","2019-12-05 07:50:00","17","2019-12-05 14:00:00","6","1.1","5.8","2019-12-05 15:20:00"
"2019-12-06 00:00:00","CARTAGENA","MURCIA","17","14.5","0","12.7","2019-12-06 01:00:00","16.3","2019-12-06 13:10:00","6","1.7","7.5","2019-12-06 15:30:00"
"2019-12-06 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.8","0","12.6","2019-12-06 23:46:00","17","2019-12-06 13:06:00","6","6.9","11.4","2019-12-06 17:55:00"
"2019-12-07 00:00:00","CARTAGENA","MURCIA","17","13.7","0.1","10.7","2019-12-07 23:59:00","16.7","2019-12-07 13:50:00","35","1.7","5.3","2019-12-07 02:10:00"
"2019-12-07 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.5","0","9.4","2019-12-07 22:53:00","17.6","2019-12-07 13:36:00","99","3.9","6.1","2019-12-07 00:00:00"
"2019-12-08 00:00:00","CARTAGENA","MURCIA","17","12.8","0","8","2019-12-08 08:00:00","17.5","2019-12-08 14:20:00","21","1.1","6.4","2019-12-08 16:10:00"
"2019-12-08 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.8","0","7","2019-12-08 03:45:00","20.7","2019-12-08 13:12:00","26","4.2","7.2","2019-12-08 13:11:00"
"2019-12-09 00:00:00","CARTAGENA","MURCIA","17","16.9","0","12.3","2019-12-09 00:40:00","21.5","2019-12-09 15:00:00","34","1.7","7.2","2019-12-09 06:40:00"
"2019-12-09 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.2","0","12.5","2019-12-09 23:44:00","22","2019-12-09 13:24:00","31","4.2","13.9","2019-12-09 00:00:00"
"2019-12-10 00:00:00","CARTAGENA","MURCIA","17","15.4","0","10.1","2019-12-10 23:59:00","20.8","2019-12-10 14:20:00","1","0.8","5","2019-12-10 00:20:00"
"2019-12-10 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.3","0","7.3","2019-12-10 21:11:00","21.3","2019-12-10 13:55:00","30","3.9","8.3","2019-12-10 00:00:00"
"2019-12-11 00:00:00","CARTAGENA","MURCIA","17","12.4","0","6.8","2019-12-11 06:10:00","17.9","2019-12-11 14:10:00","35","1.7","10","2019-12-11 21:20:00"
"2019-12-11 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.2","0","5.6","2019-12-11 05:11:00","20.7","2019-12-11 13:18:00","31","5.6","17.5","2019-12-11 21:08:00"
"2019-12-12 00:00:00","CARTAGENA","MURCIA","17","13.9","0","10.5","2019-12-12 04:20:00","17.3","2019-12-12 13:00:00","21","1.9","13.9","2019-12-12 23:00:00"
"2019-12-12 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14","0","10.2","2019-12-12 07:38:00","17.8","2019-12-12 12:23:00","99","3.9","10.8","2019-12-12 00:00:00"
"2019-12-13 00:00:00","CARTAGENA","MURCIA","17","18.6","0","16.7","2019-12-13 00:20:00","20.4","2019-12-13 13:10:00","24","2.2","11.9","2019-12-13 10:40:00"
"2019-12-13 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","16.3","0","11.9","2019-12-13 03:00:00","20.7","2019-12-13 13:16:00","26","4.7","12.5","2019-12-13 14:07:00"
"2019-12-14 00:00:00","CARTAGENA","MURCIA","17","14.6","0","9.8","2019-12-14 07:30:00","19.4","2019-12-14 12:00:00","24","0.8","9.7","2019-12-14 00:20:00"
"2019-12-14 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.9","0","8.6","2019-12-14 06:17:00","21.2","2019-12-14 13:39:00","28","3.3","8.9","2019-12-14 11:38:00"
"2019-12-15 00:00:00","CARTAGENA","MURCIA","17","12.6","0","8.2","2019-12-15 08:00:00","16.9","2019-12-15 14:00:00","99","0.8","4.4","2019-12-15 00:00:00"
"2019-12-15 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.8","0","6.8","2019-12-15 06:03:00","18.9","2019-12-15 12:31:00","99","3.3","6.1","2019-12-15 00:00:00"
"2019-12-16 00:00:00","CARTAGENA","MURCIA","17","12.9","0","10","2019-12-16 00:00:00","15.8","2019-12-16 00:00:00","99","0.8","5","2019-12-16 00:00:00"
"2019-12-16 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.2","0","7.9","2019-12-16 03:53:00","16.6","2019-12-16 12:53:00","36","2.8","6.7","2019-12-16 21:15:00"
"2019-12-17 00:00:00","CARTAGENA","MURCIA","17","14.2","0","11.7","2019-12-17 08:00:00","16.8","2019-12-17 13:20:00","16","0.6","4.7","2019-12-17 14:00:00"
"2019-12-17 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.4","0","9.9","2019-12-17 07:29:00","16.9","2019-12-17 14:15:00","32","1.4","9.2","2019-12-17 23:34:00"
"2019-12-18 00:00:00","CARTAGENA","MURCIA","17","13.9","0","10.1","2019-12-18 00:00:00","17.7","2019-12-18 14:30:00","28","2.2","6.7","2019-12-18 12:10:00"
"2019-12-18 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.2","0","8","2019-12-18 23:31:00","18.4","2019-12-18 14:08:00","31","5","12.8","2019-12-18 04:00:00"
"2019-12-19 00:00:00","CARTAGENA","MURCIA","17","12.2","0.4","7.6","2019-12-19 05:00:00","16.8","2019-12-19 23:50:00","23","2.5","13.9","2019-12-19 23:00:00"
"2019-12-19 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","11.8","0","5.4","2019-12-19 02:54:00","18.1","2019-12-19 11:47:00","21","3.9","12.8","2019-12-19 21:40:00"
"2019-12-20 00:00:00","CARTAGENA","MURCIA","17","16.8","1.8","15.7","2019-12-20 04:50:00","17.9","2019-12-20 12:00:00","28","6.1","25.3","2019-12-20 09:40:00"
"2019-12-21 00:00:00","CARTAGENA","MURCIA","17","19.2","0","16.8","2019-12-21 03:50:00","21.5","2019-12-21 22:20:00","26","5.8","15.8","2019-12-21 15:10:00"
"2019-12-21 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.4","0","15.9","2019-12-21 05:55:00","22.8","2019-12-21 21:10:00","25","7.5","18.6","2019-12-21 22:04:00"
"2019-12-22 00:00:00","CARTAGENA","MURCIA","17","19.4","0","17.2","2019-12-22 14:40:00","21.7","2019-12-22 12:40:00","23","4.4","14.7","2019-12-22 05:00:00"
"2019-12-22 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.4","0","11","2019-12-22 23:58:00","23.7","2019-12-22 13:59:00","25","5.8","15","2019-12-22 00:33:00"
"2019-12-23 00:00:00","CARTAGENA","MURCIA","17","15.6","0","10.7","2019-12-23 23:59:00","20.4","2019-12-23 11:40:00","19","1.1","5.3","2019-12-23 13:20:00"
"2019-12-23 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.6","0","8.7","2019-12-23 07:20:00","22.6","2019-12-23 12:54:00","99","2.8","6.7","2019-12-23 00:00:00"
"2019-12-24 00:00:00","CARTAGENA","MURCIA","17","14.4","0","9.1","2019-12-24 06:00:00","19.8","2019-12-24 11:10:00","12","1.4","5","2019-12-24 13:20:00"
"2019-12-24 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.6","0","7","2019-12-24 06:35:00","24.2","2019-12-24 13:58:00","99","3.6","6.1","2019-12-24 00:00:00"
"2019-12-25 00:00:00","CARTAGENA","MURCIA","17","14.6","0","7.9","2019-12-25 00:00:00","21.4","2019-12-25 12:50:00","13","0.6","2.8","2019-12-25 14:40:00"
"2019-12-25 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.4","0","6","2019-12-25 07:22:00","18.7","2019-12-25 00:00:00","99","1.7","5","2019-12-25 00:00:00"
"2019-12-26 00:00:00","CARTAGENA","MURCIA","17","14","0","9.6","2019-12-26 06:20:00","18.4","2019-12-26 12:30:00","17","0.6","5.6","2019-12-26 02:10:00"
"2019-12-26 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.8","0","9.1","2019-12-26 00:05:00","26.4","2019-12-26 13:28:00","26","4.4","8.9","2019-12-26 01:06:00"
"2019-12-27 00:00:00","CARTAGENA","MURCIA","17","13.4","0","9.7","2019-12-27 23:59:00","17.1","2019-12-27 14:20:00","33","0.8","5","2019-12-27 01:30:00"
"2019-12-27 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13","0","7.9","2019-12-27 23:32:00","18.2","2019-12-27 12:06:00","99","2.5","7.8","2019-12-27 00:00:00"
"2019-12-28 00:00:00","CARTAGENA","MURCIA","17","13.2","0","9.6","2019-12-28 00:50:00","16.7","2019-12-28 13:50:00","99","0.8","5","2019-12-28 14:30:00"
"2019-12-28 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.1","0","8.1","2019-12-28 00:08:00","16.1","2019-12-28 13:28:00","99","2.5","5","2019-12-28 00:00:00"
"2019-12-29 00:00:00","CARTAGENA","MURCIA","17","13","0","9.2","2019-12-29 23:59:00","16.8","2019-12-29 13:20:00","36","1.1","3.6","2019-12-29 09:50:00"
"2019-12-29 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.2","0","7.5","2019-12-29 23:53:00","16.9","2019-12-29 12:44:00","99","1.9","4.7","2019-12-29 00:00:00"
"2019-12-30 00:00:00","CARTAGENA","MURCIA","17","12","0","8.7","2019-12-30 23:59:00","15.3","2019-12-30 14:50:00","36","0.8","3.9","2019-12-30 11:00:00"
"2019-12-30 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","11.4","0","6.4","2019-12-30 05:56:00","16.5","2019-12-30 14:37:00","99","2.5","5.8","2019-12-30 00:00:00"
"2019-12-31 00:00:00","CARTAGENA","MURCIA","17","11.8","0","7.4","2019-12-31 02:40:00","16.2","2019-12-31 14:50:00","99","0.6","3.3","2019-12-31 00:00:00"
"2019-12-31 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","10.6","0","4.4","2019-12-31 07:32:00","16.9","2019-12-31 14:05:00","99","1.7","4.2","2019-12-31 21:04:00"
"2020-01-01 00:00:00","CARTAGENA","MURCIA","17","10.6","0","5.9","2020-01-01 08:00:00","15.2","2020-01-01 13:50:00","18","0.8","3.9","2020-01-01 13:20:00"
"2020-01-01 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","9.5","0","3.5","2020-01-01 06:59:00","15.5","2020-01-01 12:58:00","99","2.5","5","2020-01-01 00:00:00"
"2020-01-02 00:00:00","CARTAGENA","MURCIA","17","10.6","0","7.3","2020-01-02 23:59:00","14","2020-01-02 14:00:00","24","0.6","3.6","2020-01-02 13:10:00"
"2020-01-02 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","10.6","0","5.6","2020-01-02 23:57:00","15.6","2020-01-02 12:24:00","28","1.4","4.2","2020-01-02 05:58:00"
"2020-01-03 00:00:00","CARTAGENA","MURCIA","17","10.3","0","6.7","2020-01-03 07:30:00","13.9","2020-01-03 15:00:00","24","1.9","8.3","2020-01-03 11:50:00"
"2020-01-03 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","10","0","3.4","2020-01-03 07:39:00","16.6","2020-01-03 12:54:00","99","3.6","7.8","2020-01-03 00:00:00"
"2020-01-04 00:00:00","CARTAGENA","MURCIA","17","11.8","0","8","2020-01-04 23:59:00","15.5","2020-01-04 14:10:00","7","0.8","4.7","2020-01-04 14:50:00"
"2020-01-04 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","11.3","0","6.2","2020-01-04 23:55:00","16.4","2020-01-04 12:54:00","36","3.3","7.2","2020-01-04 00:25:00"
"2020-01-05 00:00:00","CARTAGENA","MURCIA","17","10.2","0","5.1","2020-01-05 08:00:00","15.3","2020-01-05 14:40:00","19","0.8","3.9","2020-01-05 16:20:00"
"2020-01-05 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","9.6","0","2.8","2020-01-05 07:06:00","16.5","2020-01-05 14:31:00","16","1.7","5","2020-01-05 17:20:00"
"2020-01-06 00:00:00","CARTAGENA","MURCIA","17","9.5","0","4.2","2020-01-06 07:50:00","14.8","2020-01-06 13:00:00","99","0.8","3.9","2020-01-06 00:00:00"
"2020-01-06 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","9","0","2.1","2020-01-06 05:53:00","15.9","2020-01-06 14:10:00","99","2.2","4.7","2020-01-06 00:00:00"
"2020-01-07 00:00:00","CARTAGENA","MURCIA","17","9.6","0","4.6","2020-01-07 06:50:00","14.6","2020-01-07 12:10:00","18","1.1","5.3","2020-01-07 16:10:00"
"2020-01-07 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","9","0","2.6","2020-01-07 06:17:00","15.3","2020-01-07 14:19:00","14","2.5","5","2020-01-07 00:00:00"
"2020-01-08 00:00:00","CARTAGENA","MURCIA","17","9.8","0","4.5","2020-01-08 08:00:00","15.2","2020-01-08 14:30:00","4","0","3.9","2020-01-08 15:00:00"
"2020-01-08 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","9.4","0","3.2","2020-01-08 07:36:00","15.5","2020-01-08 13:35:00","7","2.2","8.3","2020-01-08 20:43:00"
"2020-01-09 00:00:00","CARTAGENA","MURCIA","17","12.5","0","8.7","2020-01-09 08:00:00","16.3","2020-01-09 12:10:00","16","1.1","6.1","2020-01-09 23:10:00"
"2020-01-09 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13","0","8.2","2020-01-09 22:32:00","17.9","2020-01-09 12:44:00","99","2.5","4.7","2020-01-09 00:00:00"
"2020-01-10 00:00:00","CARTAGENA","MURCIA","17","12","1.3","8.4","2020-01-10 07:50:00","15.5","2020-01-10 15:10:00","35","1.1","8.9","2020-01-10 10:40:00"
"2020-01-10 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","11.2","1.6","6.5","2020-01-10 03:33:00","15.9","2020-01-10 13:46:00","35","3.3","10.8","2020-01-10 18:28:00"
"2020-01-11 00:00:00","CARTAGENA","MURCIA","17","12","0","8.2","2020-01-11 23:50:00","15.8","2020-01-11 12:50:00","4","1.1","6.9","2020-01-11 12:10:00"
"2020-01-12 00:00:00","CARTAGENA","MURCIA","17","10.5","0","4.7","2020-01-12 07:30:00","16.3","2020-01-12 14:50:00","22","0.6","4.2","2020-01-12 16:00:00"
"2020-01-12 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","9.8","0","2.1","2020-01-12 07:29:00","17.6","2020-01-12 12:59:00","31","3.1","7.8","2020-01-12 11:27:00"
"2020-01-13 00:00:00","CARTAGENA","MURCIA","17","8.9","0","4.3","2020-01-13 08:00:00","13.5","2020-01-13 14:40:00","18","2.2","9.2","2020-01-13 16:20:00"
"2020-01-13 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","8.8","0","1.5","2020-01-13 05:40:00","16.2","2020-01-13 12:20:00","99","3.9","8.9","2020-01-13 00:00:00"
"2020-01-14 00:00:00","CARTAGENA","MURCIA","17","8.4","0","2.6","2020-01-14 07:50:00","14.2","2020-01-14 15:00:00","19","1.7","6.4","2020-01-14 12:50:00"
"2020-01-14 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","9.1","0","1.3","2020-01-14 06:09:00","16.9","2020-01-14 12:48:00","99","2.5","8.3","2020-01-14 00:00:00"
"2020-01-15 00:00:00","CARTAGENA","MURCIA","17","10.2","0","5.1","2020-01-15 06:00:00","15.2","2020-01-15 12:30:00","19","1.1","6.1","2020-01-15 17:00:00"
"2020-01-15 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","10.2","0","2.5","2020-01-15 07:22:00","18","2020-01-15 12:29:00","21","2.5","7.2","2020-01-15 15:04:00"
"2020-01-16 00:00:00","CARTAGENA","MURCIA","17","10.8","0","5.7","2020-01-16 07:30:00","15.8","2020-01-16 13:50:00","19","1.7","6.7","2020-01-16 17:20:00"
"2020-01-16 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","10.9","0","4.1","2020-01-16 00:00:00","17.7","2020-01-16 15:41:00","99","3.9","6.1","2020-01-16 00:00:00"
"2020-01-17 00:00:00","CARTAGENA","MURCIA","17","11.6","0","6.3","2020-01-17 06:50:00","16.8","2020-01-17 13:00:00","19","1.4","6.9","2020-01-17 14:40:00"
"2020-01-17 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.2","0","4.5","2020-01-17 06:23:00","19.8","2020-01-17 12:35:00","20","3.3","6.7","2020-01-17 15:45:00"
"2020-01-18 00:00:00","CARTAGENA","MURCIA","17","11.4","0.6","8.3","2020-01-18 05:30:00","14.6","2020-01-18 15:00:00","22","1.7","12.8","2020-01-18 23:00:00"
"2020-01-18 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","11.2","0.2","6.3","2020-01-18 00:00:00","16","2020-01-18 15:09:00","20","3.1","8.3","2020-01-18 15:36:00"
"2020-01-19 00:00:00","CARTAGENA","MURCIA","17","10.6","37.3","6.8","2020-01-19 20:30:00","14.5","2020-01-19 12:20:00","32","2.8","11.4","2020-01-19 11:00:00"
"2020-01-19 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","10.6","33.7","7","2020-01-19 18:55:00","14.3","2020-01-19 00:00:00","3","8.1","23.3","2020-01-19 22:21:00"
"2020-01-20 00:00:00","CARTAGENA","MURCIA","17","8.8","32.6","6.5","2020-01-20 06:50:00","11.2","2020-01-20 08:40:00","33","2.5","11.9","2020-01-20 02:20:00"
"2020-01-20 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","9.5","22.5","6.6","2020-01-20 05:02:00","12.4","2020-01-20 13:07:00","2","8.6","28.9","2020-01-20 02:12:00"
"2020-01-21 00:00:00","CARTAGENA","MURCIA","17","11.1","3.1","8.6","2020-01-21 06:00:00","13.6","2020-01-21 13:40:00","35","0.8","9.2","2020-01-21 04:20:00"
"2020-01-21 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","11.2","13.3","8.8","2020-01-21 00:00:00","13.7","2020-01-21 13:37:00","3","3.1","18.1","2020-01-21 01:11:00"
"2020-01-22 00:00:00","CARTAGENA","MURCIA","17","12.2","0.1","9","2020-01-22 06:50:00","15.4","2020-01-22 12:50:00","2","0.8","6.4","2020-01-22 11:50:00"
"2020-01-22 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.3","0","8.6","2020-01-22 23:57:00","16","2020-01-22 13:18:00","5","6.1","10.8","2020-01-22 06:42:00"
"2020-01-23 00:00:00","CARTAGENA","MURCIA","17","12.2","0","9.1","2020-01-23 04:00:00","15.4","2020-01-23 14:20:00","5","0.6","3.9","2020-01-23 14:20:00"
"2020-01-23 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","11.2","0","6.4","2020-01-23 06:43:00","16","2020-01-23 13:37:00","99","3.6","8.9","2020-01-23 00:00:00"
"2020-01-24 00:00:00","CARTAGENA","MURCIA","17","13","0","10.9","2020-01-24 05:00:00","15.2","2020-01-24 14:00:00","2","0.8","7.2","2020-01-24 12:00:00"
"2020-01-24 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.4","0","10.8","2020-01-24 23:59:00","16","2020-01-24 13:49:00","3","5.3","9.2","2020-01-24 00:00:00"
"2020-01-25 00:00:00","CARTAGENA","MURCIA","17","12.6","0.2","10.1","2020-01-25 23:59:00","15.2","2020-01-25 14:50:00","6","0.8","5.8","2020-01-25 09:30:00"
"2020-01-25 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.1","0.1","8.8","2020-01-25 23:39:00","15.4","2020-01-25 13:53:00","3","1.9","9.2","2020-01-25 10:25:00"
"2020-01-26 00:00:00","CARTAGENA","MURCIA","17","12.6","0.1","8.3","2020-01-26 07:00:00","16.8","2020-01-26 15:30:00","99","1.4","5","2020-01-26 00:00:00"
"2020-01-26 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.2","0","7.2","2020-01-26 06:26:00","19.3","2020-01-26 13:49:00","32","3.9","12.8","2020-01-26 14:14:00"
"2020-01-27 00:00:00","CARTAGENA","MURCIA","17","10.6","0","6.2","2020-01-27 07:50:00","15.1","2020-01-27 13:40:00","16","1.4","7.5","2020-01-27 15:50:00"
"2020-01-27 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","11","0","4.4","2020-01-27 07:12:00","17.6","2020-01-27 12:44:00","22","3.9","8.3","2020-01-27 16:56:00"
"2020-01-28 00:00:00","CARTAGENA","MURCIA","17","12","0","8.2","2020-01-28 06:00:00","15.9","2020-01-28 15:00:00","22","1.1","7.5","2020-01-28 12:00:00"
"2020-01-28 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.3","0","5.9","2020-01-28 06:23:00","18.7","2020-01-28 11:55:00","20","3.1","8.9","2020-01-28 13:58:00"
"2020-01-29 00:00:00","CARTAGENA","MURCIA","17","12.8","0","9.4","2020-01-29 06:00:00","16.2","2020-01-29 15:50:00","14","0.8","4.4","2020-01-29 15:00:00"
"2020-01-29 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.4","0","8.6","2020-01-29 06:21:00","22.3","2020-01-29 13:30:00","31","3.3","8.3","2020-01-29 11:00:00"
"2020-01-30 00:00:00","CARTAGENA","MURCIA","17","13.5","0","10","2020-01-30 00:00:00","17","2020-01-30 10:50:00","18","0.6","5.6","2020-01-30 15:50:00"
"2020-01-30 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15","0","9","2020-01-30 07:43:00","21","2020-01-30 12:49:00","26","2.5","6.1","2020-01-30 00:36:00"
"2020-01-31 00:00:00","CARTAGENA","MURCIA","17","13.9","0","9.9","2020-01-31 07:40:00","17.9","2020-01-31 10:50:00","14","1.7","5.6","2020-01-31 14:00:00"
"2020-01-31 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","16.8","0","10.1","2020-01-31 00:22:00","23.4","2020-01-31 15:07:00","99","4.7","9.7","2020-01-31 00:00:00"
"2020-02-01 00:00:00","CARTAGENA","MURCIA","17","14.8","0","10.7","2020-02-01 05:50:00","19","2020-02-01 13:40:00","13","1.4","6.1","2020-02-01 16:30:00"
"2020-02-01 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.8","0","10","2020-02-01 03:14:00","25.5","2020-02-01 14:32:00","32","3.6","11.4","2020-02-01 00:00:00"
"2020-02-02 00:00:00","CARTAGENA","MURCIA","17","17","0","12.9","2020-02-02 00:00:00","21.2","2020-02-02 12:00:00","17","1.9","6.7","2020-02-02 18:00:00"
"2020-02-02 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.5","0","10.8","2020-02-02 06:17:00","24.2","2020-02-02 13:37:00","99","4.2","7.8","2020-02-02 00:00:00"
"2020-02-03 00:00:00","CARTAGENA","MURCIA","17","14.9","0","10.2","2020-02-03 07:30:00","19.6","2020-02-03 11:50:00","13","1.7","5.8","2020-02-03 17:10:00"
"2020-02-03 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.6","0","9.3","2020-02-03 05:51:00","22","2020-02-03 10:55:00","99","3.3","5","2020-02-03 00:00:00"
"2020-02-04 00:00:00","CARTAGENA","MURCIA","17","15.5","0","11.1","2020-02-04 07:50:00","19.9","2020-02-04 10:10:00","18","1.7","7.2","2020-02-04 15:00:00"
"2020-02-04 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.2","0","10.1","2020-02-04 07:18:00","28.4","2020-02-04 14:40:00","99","4.2","9.7","2020-02-04 00:00:00"
"2020-02-05 00:00:00","CARTAGENA","MURCIA","17","13.6","0","10.8","2020-02-05 23:50:00","16.3","2020-02-05 13:50:00","6","0.8","5.3","2020-02-05 10:50:00"
"2020-02-05 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.4","0","9.6","2020-02-05 23:55:00","17.3","2020-02-05 12:41:00","4","3.9","10.8","2020-02-05 03:31:00"
"2020-02-06 00:00:00","CARTAGENA","MURCIA","17","13","0","9.9","2020-02-06 03:00:00","16.1","2020-02-06 13:40:00","6","1.4","6.4","2020-02-06 14:50:00"
"2020-02-06 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.4","0","8.4","2020-02-06 03:51:00","16.4","2020-02-06 13:24:00","99","4.2","7.2","2020-02-06 00:00:00"
"2020-02-07 00:00:00","CARTAGENA","MURCIA","17","13","0","9.4","2020-02-07 06:40:00","16.5","2020-02-07 12:40:00","22","1.4","4.4","2020-02-07 21:40:00"
"2020-02-07 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12","0","7.6","2020-02-07 06:20:00","16.5","2020-02-07 13:58:00","99","3.1","5","2020-02-07 00:00:00"
"2020-02-08 00:00:00","CARTAGENA","MURCIA","17","12","0","8.8","2020-02-08 06:00:00","15.3","2020-02-08 11:40:00","20","1.7","6.1","2020-02-08 17:50:00"
"2020-02-08 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.7","0","5.9","2020-02-08 06:09:00","19.5","2020-02-08 12:54:00","99","3.1","6.1","2020-02-08 00:00:00"
"2020-02-09 00:00:00","CARTAGENA","MURCIA","17","14.5","0","10","2020-02-09 07:50:00","19","2020-02-09 12:50:00","23","1.1","5","2020-02-09 18:20:00"
"2020-02-09 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.4","0","8.8","2020-02-09 05:57:00","17.9","2020-02-09 13:42:00","4","1.9","6.1","2020-02-09 00:00:00"
"2020-02-10 00:00:00","CARTAGENA","MURCIA","17","13.4","0","9.3","2020-02-10 03:30:00","17.5","2020-02-10 15:30:00","20","2.5","9.2","2020-02-10 15:50:00"
"2020-02-10 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.4","0","7.6","2020-02-10 01:41:00","21.2","2020-02-10 11:45:00","20","5","12.5","2020-02-10 15:21:00"
"2020-02-11 00:00:00","CARTAGENA","MURCIA","17","14.1","0","11.4","2020-02-11 06:00:00","16.8","2020-02-11 11:50:00","19","1.7","7.2","2020-02-11 17:10:00"
"2020-02-11 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","16.2","0","9.6","2020-02-11 06:47:00","22.7","2020-02-11 12:47:00","99","4.2","8.9","2020-02-11 00:00:00"
"2020-02-12 00:00:00","CARTAGENA","MURCIA","17","15.4","0","12","2020-02-12 04:00:00","18.9","2020-02-12 13:00:00","9","1.4","5","2020-02-12 14:30:00"
"2020-02-12 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.6","0","10.6","2020-02-12 00:38:00","18.7","2020-02-12 12:07:00","3","3.3","10.3","2020-02-12 04:05:00"
"2020-02-13 00:00:00","CARTAGENA","MURCIA","17","14.1","0","11.8","2020-02-13 05:20:00","16.4","2020-02-13 10:40:00","19","1.1","6.7","2020-02-13 17:30:00"
"2020-02-13 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.9","0","10","2020-02-13 06:59:00","19.8","2020-02-13 14:11:00","99","3.6","7.8","2020-02-13 00:00:00"
"2020-02-14 00:00:00","CARTAGENA","MURCIA","17","15.3","0","10.9","2020-02-14 02:50:00","19.7","2020-02-14 11:20:00","17","1.7","5","2020-02-14 13:30:00"
"2020-02-14 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.2","0","8.2","2020-02-14 06:56:00","20.2","2020-02-14 12:36:00","25","2.2","7.2","2020-02-14 01:21:00"
